X1,X3
0.48909629825313516,-0.041864443104697224
-1.1555423433853362,-1.1945594257900085
-0.8660636290845166,-0.44998739071247096
-1.040421148681503,0.4233766523789517
0.3112893272097622,0.013436627804848118
-2.837503376108047,-1.4597170823269034
0.558413090250123,0.6904066339887527
-0.03813615938296258,0.32272338850091264
0.23367408359604358,-1.1787271437260158
1.2351342942122456,0.4584294091636005
0.5395639146974127,-0.07609493837276177
-0.5586827275410863,-0.6031132235876362
1.022648120297355,0.27890411510290336
0.4272241407302338,-0.07770839379281315
0.2205190909705259,-0.13450350644507789
-0.44884601756495823,-0.3470239133986228
0.031350576363522675,0.7486771088255597
-0.3864042993295814,0.28067949117690405
-1.350714997844776,-0.3473607631324702
0.5187577801172748,0.46470298810024646
-0.8136980755271377,-1.1204485351103828
0.18559858955338715,-0.9378386587841334
-0.4674142601291529,0.04480269083792911
0.7463891446472524,0.874461794321322
-0.06545282064120159,0.5705424273108224
-0.12530272846450152,-0.35603088224574986
-0.8691007481213849,-0.3579204769312241
-0.5725917722822196,-0.3243992792855884
1.8057320018239253,1.450475612954148
-0.2109400865379707,-0.7115966416520467
-0.23576903345934785,0.5906042716621835
-0.5019905800382851,0.0934677509939158
-2.0844204378309574,-0.8155850311497341
0.7196785469103221,-0.47275319725259235
-0.20318492491273932,0.31007315255304285
1.1203306308555694,0.5787250648344637
0.42542904840696694,1.0367868977574226
1.21824433310054,1.7697613989184497
-0.6604889450752611,-0.26459782470223026
0.80943845334369,0.933056065906874
-0.5276570505359653,-0.6234823215037235
-0.5581304841205087,-0.26162038858402553
-0.10958964418849848,0.6974626349040396
0.27005633205263463,0.32607589517060104
-1.896052834062324,-1.078947177171146
1.6439054908697464,0.5276357026677491
0.8253273448119649,-0.06079008709780864
-0.6324901768346021,-0.4447503689188643
0.3521226453198302,0.07099573076251264
-0.24353316916450268,-0.9449415135293783
-0.43780427444264475,-0.05251183453683317
-0.5170084584368395,-0.019307255358725406
0.7686344290940531,-0.24373199583792166
-1.143718598149386,-0.353528182631182
0.443273843458575,1.0091193498594095
-0.8534375351623776,-1.0876762548564658
-0.046023343928296684,-0.0864635533684956
-0.5686961202942532,-1.2886802585489447
0.3843474581795905,0.6897626900429084
-0.20488068300645257,0.13078139651666887
0.028420280305156302,-0.9743584700369656
0.9856563354059044,-0.17333062394304355
-0.07167960233245296,-0.3399450487130907
-0.693169197648098,-0.7742789846572846
0.03988336250124669,0.0012794877328003995
1.0466153511489282,1.0241854157122932
-2.0635568597438962,-1.6794262787738914
-1.3669305383181567,-0.42755144598918415
-0.4666128362969463,0.062142081065110544
-0.34195325751051653,0.32966486760683833
-0.9187501131291591,-1.0194891033510358
-0.0215503165145548,-0.6530646749674673
1.3260765749441727,0.3577213943669897
0.11295398224514486,0.3560143647279421
0.8913958135696038,-0.6665310120746161
0.8018544049445787,-0.1051973601598053
-0.428772075711508,0.14359208720159544
-0.05583046919894441,-0.3170511173107539
1.3598648398884636,1.7631668612969609
-1.1864277332332815,-0.37572195392346075
-1.964490969586667,0.27848387559764043
0.08122899248202856,-0.6948309025110408
-0.3654301134531921,-0.4761521122005359
-0.43099844389924324,-0.8494341321603847
0.3289599531907324,0.3753893597399033
0.7908106135706436,0.3373147295375639
0.08573085230062638,0.2461000938068243
0.5245465998332491,-0.0668283454471365
-0.029854092981372628,-0.050573287782676786
-0.3939465071585464,-0.833156556429036
-0.40582922526038967,0.14725632117744453
-1.4942485198784805,-0.22288526752382376
0.2883104709521086,-0.0724188815487169
0.44429993822106456,0.4555512762687128
1.1123663620012798,1.2012635905513123
-0.7914724827754447,-1.6340372460619346
0.8638607785438907,-0.3808764285314603
-0.5523921144684408,-0.3037267792113917
1.722593326007984,0.9552543276133654
-0.45166614469768407,-0.30892188096785916
-1.0899276773161293,-0.7813623119977395
-0.6628582886193463,-1.251403443549223
-0.11195530765015249,0.6990823051664163
0.9645855042465719,-0.4295448370299156
0.2748495759549884,-0.16703962432050878
-0.547366562481594,0.41704359949691727
0.002011848265261851,-0.5565883744205056
-0.5071332137431388,-0.034427930099230286
1.2951574037239035,0.9511907880646142
0.23977405612419678,-0.08076531738321813
1.5298098984481159,0.13619134918580533
-0.36672506896271223,-0.7968155922659361
0.25860395807350733,0.4509075906552247
0.33107403182993034,1.2163709530793119
-0.566380286567923,0.6836370323113801
0.8990541566611583,-0.020339680134365927
0.5202081059975301,0.7781491679957049
1.4602668107753807,-0.3107585011546419
-0.027734190444309637,0.6977888040982394
-1.5487994168191506,-0.5259089226011245
-0.11127381992412794,-0.18877883244401156
0.7651159763961201,0.6996453710205589
-0.6709117788541501,-0.2570315522835319
-0.2854652255582306,0.02241105554103967
0.7458746726805098,0.9455147641627432
-1.5524818378253837,-0.4299047913900085
-0.4915196927438045,-0.03383142490527946
-0.39741800443427533,-1.2740299050585522
0.3797831753005116,1.1603380184585723
0.6626585394414938,-0.12350477101547824
1.6727779306430155,1.3217105599793084
-0.5524768751102398,0.44370776689095137
0.4662137863764938,-0.028679300972817456
-0.19058687846403205,-0.1113788187409431
-1.4860163827296116,-1.0835871663916345
0.41067646553906706,-1.1058179857836445
0.206210991441433,-0.3445652710368294
0.7860246945441428,0.8455690306991845
1.3005688496053969,0.5847552169962473
-1.721721107029861,0.09370661470439118
1.1983378967077547,0.9788403340716599
-1.2567337726805088,-0.4636584302315264
0.6462296602446027,-0.17121206364661068
0.08401241458542152,0.5577665358615598
0.2573869447326884,0.4462162674443777
-0.4797830805602102,-0.4756278964518212
0.8041577122793753,-0.43192101796658167
0.977998491330033,0.16253827305563173
-0.7660910473686913,-0.9983709285327251
0.24279366800610935,0.25443547625839713
-0.9848377053630228,-1.039693139325495
1.1684661480100167,-0.6394496351764681
-1.2470914904214756,-1.3572494151238768
-0.04442787704280715,0.1192892708271438
1.1891303596726337,-0.2802976979420697
-1.2146081915003868,-0.23475404288981394
1.2581655233742806,0.9257569352398602
0.44237186249732935,0.12715031792747644
1.015084826650181,-0.5998116334681053
-0.4103200672583449,-0.035452330720951386
1.1621968108065328,1.0182218833378376
-0.5951482836639234,-0.6083015005009257
-1.2744780369426034,-1.0996992145464435
0.9372155929138147,0.2431450428910169
-0.7736479746924458,-0.6758951629756969
1.4507972399775741,-0.16948010479297637
-0.19542161412251619,-0.3863871880862115
1.2620244418311721,1.370045999958169
-0.04547137108587432,0.4135961860628487
1.4030142559173946,0.8776403221010071
-1.1719130863789133,-0.14309188153398622
-0.2953502370060291,-0.025894850846512718
-0.19590887090624443,-0.3435392535650911
1.4703171927917709,1.2957603904746333
0.36285884262100354,0.2057899288840902
0.4782034498027784,0.7921345075150398
-0.20686462416832513,0.23611217510107047
-0.18801027531416278,0.6374332339580071
-1.1408219574847904,-0.6180996334203424
0.07721882638110511,0.6868473364314824
0.09731152752363652,0.29897985324300685
1.8183025220564608,0.8931218147072633
-0.28641076675287525,-0.4357807652916874
-1.559429901287937,0.7046710156187941
-0.7473931054609999,0.12022430360267444
1.0996330384289619,0.9027674490702164
1.298354078218511,0.09845150212414588
1.6021985671208614,0.7282244922653855
-0.8043489704880648,-0.6421304579408742
-0.6646296351166947,-0.2971799315046948
-1.2428484758325968,-0.2657817258350924
0.21396449854502309,0.5312120317308019
-0.21311031758922558,0.5983033740783834
0.5259575735898592,-1.1446678880719088
-1.5583119922175743,0.3322378605499159
