X1,X2
-0.3920208656849278,0.3995725727948079
-1.2414939228094601,-0.6064615841633527
0.38181803333820796,1.4506603901297261
0.30476405764777603,0.0408361334595469
-0.6931760429089875,0.051892854874327765
-0.4696589890708647,0.1327076940738428
1.9785265589564653,0.5392953020826303
1.3082701312525544,0.3019880597175475
0.6560957227575404,-0.17624728290067337
0.33725028992645345,0.681090201117911
-0.9616805833706185,-0.7497821287088091
-1.153003969603767,-1.5113581317396156
-0.1523481710908951,-0.770445731311292
-0.2908384464473205,-0.12707223884273783
0.6015329008627821,1.1006417602578997
-0.679679413280529,-0.31282114120479676
0.6896615665230008,-0.21277699961311308
-0.17159004199262434,0.042394192007478626
-0.20674403405852482,-0.8693626754222441
-1.0169606014648753,0.11433619604954992
0.39504778132768315,0.37730856344396474
0.9627714126378286,1.0897290390053835
-0.7965307166961706,0.06256813238579523
0.9382553363360151,0.854247269520588
0.28016113803831766,-0.49430649651791947
-0.01772426937577809,-0.5103933902281271
-0.418679367295335,0.05901096463775135
-0.2515214123152194,-0.20603214056311892
-0.6873611840925598,-0.2941823798862042
-0.8711395198506161,0.0769270833224388
-1.2536147821109265,-1.5012485402701086
-0.017874727263308077,0.43686876905203587
0.7300196141805175,1.2061641521904496
1.6298568977997328,0.5804011432480802
-0.013738917169218379,-0.7558116115893667
-0.8184362343392938,-1.6345551206640478
-0.13062882164332545,-0.1474294006491902
-0.621358978787376,0.12600621376991905
-0.5721644088551172,0.848357434209352
-0.2997659982734057,-0.5213686678209589
0.8122166941029931,-0.031128044855247783
-0.23695415957671473,0.3189866426293471
0.9767528343686629,0.5430335729426077
-0.8142285332092387,-0.8242201817888222
-1.3264090213262067,-0.3604813750316359
1.1290398911869544,0.5639551644009555
-1.4739130889379477,0.5750651316839134
-1.3391578827155324,-1.8963340847296684
0.8335958122605822,-0.41428859060737205
0.1358460091796713,0.4949487570207439
-0.2211479319616273,0.844311039258351
-0.1554665754997056,0.3831818365155835
0.12891446663108153,-0.9520247397878134
-0.8382854295823958,-0.7412672645225259
0.1772291235985156,-0.07917790428553867
